4.3   0.616963   0.633068   0.952765 -0.0378896  0.0126116  -0.932737  0.0481694   0.090541 0.00251073    0.17706  0.0659761  -0.199017
4.4   0.623473   0.642453   0.952276 -0.0202162  0.0191281  -0.952606  0.0799656  0.0944683 -0.0057709   0.176423  0.0643843  -0.198386
4.5    0.632661    0.651436    0.951802 -0.00260543   0.0254856   -0.972416    0.101592   0.0827604 -0.00380392    0.175806    0.062792    -0.19782
4.6    0.643545    0.658538    0.955713  0.00559661   0.0223372   -0.992325    0.113447    0.061181 -0.00786885   0.0509603  -0.0630695   -0.199601
4.7    0.65512   0.663633   0.954222  0.0107244  0.0160067   -1.01229    0.11674  0.0411856 -0.0142313  0.0515893 -0.0635374  -0.199751
4.8   0.666624   0.666833   0.953064  0.0159155 0.00962893   -1.03228   0.112068   0.023589 -0.0093007  0.0522244 -0.0640106  -0.199915
4.9    0.677348    0.668376     0.95374   0.0156687  0.00870229    -1.05225    0.102808  0.00812578  -0.0101969  -0.0102953 -0.00138632   -0.199734
5    0.687174    0.668438    0.952781   0.0146399  0.00856844    -1.07223   0.0939325 -0.00653933 -0.00803328  -0.0102819 -0.00129218    -0.19973
5.1    0.696108     0.66702     0.95214   0.0136124  0.00844436     -1.0922   0.0856148  -0.0204194 -0.00524449  -0.0102695 -0.00119816   -0.199728
5.2     0.70417    0.664129    0.951736   0.0125862  0.00833059    -1.11217   0.0779387  -0.0334891 -0.00347148  -0.0102581 -0.00110426   -0.199725
5.3    0.711481    0.659939    0.951472   0.0115611  0.00822651    -1.13214   0.0708912  -0.0458449 -0.00230836  -0.0102477 -0.00101045   -0.199723
5.4     0.718129     0.654553     0.951296     0.010537   0.00813184     -1.15211    0.0644807   -0.0575479  -0.00153526   -0.0102382 -0.000916726    -0.199721
5.5     0.724179     0.648038     0.951179   0.00951375   0.00804655     -1.17209    0.0587294   -0.0686415  -0.00102063   -0.0102297 -0.000823082    -0.199719
5.6       0.7297     0.640452     0.951101   0.00849131   0.00797062     -1.19206    0.0536599    -0.079167 -0.000678001   -0.0102221 -0.000729508    -0.199717
5.7     0.734762     0.631849      0.95105   0.00746956   0.00790404     -1.21203    0.0492943   -0.0891661 -0.000449929   -0.0102154 -0.000635995    -0.199715
5.8   0.739401    0.62247   0.952467  0.0119501 0.00234579   -1.23201  0.0425802 -0.0973354 -0.0045608  0.0529532 -0.0636554  -0.199834
5.9    0.743015    0.612506     0.95196   0.0172777 -0.00404435      -1.252   0.0286981   -0.101131 -0.00443071   0.0535921  -0.0641411   -0.200015
6    0.744788    0.602409    0.951605   0.0226722  -0.0104853    -1.27201  0.00752192   -0.100055 -0.00292808   0.0542381  -0.0646324   -0.200212
6.1    0.744027    0.592701     0.95137   0.0281325  -0.0169762    -1.29204   -0.020622  -0.0939147 -0.00194899   0.0548911  -0.0651291   -0.200422
6.2    0.739813    0.583999    0.951216   0.0336629  -0.0235206     -1.3121  -0.0559741  -0.0820922 -0.00134024    0.055552  -0.0656315   -0.200647
6.3   0.732659   0.576428   0.942341  0.0266437 -0.0256572   -1.32851 -0.0862301 -0.0687429  -0.176138  -0.196097  0.0231014  -0.127536
6.4   0.722285   0.570835   0.942096 0.00702667 -0.0232896   -1.34127  -0.113946 -0.0452225  0.0365018  -0.196244  0.0242516  -0.127734
6.5     0.7106   0.567265   0.940133 -0.0040009 -0.0224363   -1.35121   -0.11861 -0.0237542  0.0272981 -0.0721807 0.00158703 -0.0868029
6.6     0.698812     0.566058     0.943653   -0.0112193   -0.0222631     -1.35989    -0.115996 -0.000638126    0.0317033    -0.072188   0.00187408   -0.0868123
6.7   0.687643   0.567193   0.946231 -0.0184386 -0.0220612   -1.36857  -0.106292  0.0233563  0.0206055 -0.0721965 0.00216108 -0.0868258
6.8    0.67801   0.571045   0.947838 -0.0256588 -0.0218278   -1.37726  -0.088684  0.0486344  0.0135286 -0.0722062 0.00244796 -0.0868438
6.9   0.670212   0.577136   0.945556  -0.030088  -0.021962   -1.38494 -0.0685577   0.071072  -0.129319  0.0419639  -0.013388 -0.0460915
7   0.664821   0.585916   0.944422 -0.0249122  -0.023443   -1.38921 -0.0423308   0.102143  0.0261546  0.0519747 -0.0148888 -0.0425646
7.1   0.661461   0.597384   0.945514 -0.0178565 -0.0194307   -1.39507 -0.0255579   0.126703  0.0220165   0.073153  0.0479115 -0.0608284
7.2   0.659561   0.611032   0.947985 -0.0134927 -0.0117071   -1.40114 -0.0132447   0.144312  0.0135571   0.041551  0.0791468 -0.0606033
7.3    0.658767     0.62601    0.949035 -0.00935028 -0.00379839    -1.40719 -0.00358732    0.153395  0.00839211   0.0413104   0.0790337  -0.0604349
7.4     0.65883    0.641444    0.949695 -0.00523309  0.00409841    -1.41322  0.00324392    0.153715  0.00549764   0.0410723   0.0789208  -0.0602714
7.5    0.659422    0.656392    0.950123 -0.00114023   0.0119836    -1.41924  0.00722133    0.145519  0.00360965   0.0408365   0.0788084  -0.0601127
7.6    0.66024   0.670048   0.950405  0.0029295  0.0198578   -1.42524  0.0083783   0.129184 0.00235058  0.0406028  0.0786963 -0.0599585
7.7    0.661086    0.681886    0.952054  0.00150649   0.0222511     -1.4313  0.00886763    0.108206 -0.00277911  -0.0220995   0.0161203  -0.0607321
7.8    0.662042    0.691606    0.952277  0.00223867   0.0209228    -1.43735    0.010025   0.0869517 -0.00522407  0.00931209  -0.0152633  -0.0603943
7.9     0.66305    0.699239    0.951816   0.0031723   0.0193951    -1.44339   0.0099337    0.067005 -0.00383053   0.0093581  -0.0152891  -0.0604001
8    0.663976    0.704868    0.951514  0.00411075   0.0178647    -1.44943  0.00856836   0.0485009 -0.00250809   0.0094042  -0.0153151  -0.0604062
8.1    0.664666    0.708579    0.951322  0.00505424   0.0163314    -1.45547  0.00588872   0.0315285 -0.00166276   0.0094504  -0.0153412  -0.0604125
8.2    0.664988    0.710625    0.951197  0.00600255   0.0147955    -1.46151  0.00196605   0.0160336 -0.00110917   0.0094967  -0.0153674  -0.0604189
8.3     0.664851     0.711259     0.951112   0.00695536    0.0132569     -1.46755  -0.00310325    0.0019277 -0.000736592   0.00954308   -0.0153937   -0.0604256
8.4     0.664116     0.710561     0.951057    0.0079129    0.0117157     -1.47359  -0.00935931   -0.0107097 -0.000491239   0.00958956   -0.0154202   -0.0604324
8.5     0.662721     0.708757     0.951019   0.00887483     0.010172     -1.47964   -0.0167075   -0.0219693 -0.000323604   0.00963613   -0.0154468   -0.0604395
8.6    0.660503    0.705907    0.950994   0.0098415  0.00862559    -1.48568  -0.0252155   -0.031733 -0.00021424   0.0096828  -0.0154735  -0.0604467
8.7    0.657546    0.702331    0.951547  0.00787654  0.00414111    -1.49175  -0.0334244  -0.0387679 -0.00202069  -0.0215472  -0.0467829  -0.0606848
8.8    0.653901    0.698257    0.951918  0.00278512  0.00240926    -1.49781   -0.038479  -0.0422851 -0.00362842  -0.0528583  -0.0152791  -0.0605901
8.9    0.650017     0.69393    0.951587 -0.00249827 0.000889079    -1.50387  -0.0383683  -0.0438625 -0.00278124  -0.0528122  -0.0151324  -0.0605498
9     0.646446     0.689546     0.951367  -0.00777686 -0.000615719     -1.50992   -0.0329385   -0.0435434  -0.00183104   -0.0527666   -0.0149858   -0.0605114
9.1    0.643665    0.685284     0.95122  -0.0130511 -0.00210639    -1.51597  -0.0226088  -0.0415543 -0.00119979  -0.0527216  -0.0148392  -0.0604745
9.2     0.642355     0.681352     0.951126   -0.0183204  -0.00358112     -1.52202  -0.00672306   -0.0377687 -0.000808222   -0.0526771   -0.0146927   -0.0604395
9.3    0.642424    0.677783    0.944132  -0.0142209 -0.00470964    -1.52434  0.00987067  -0.0327531  0.00937304   0.0722569  -0.0101639  -0.0107749
9.4    0.643997    0.674791    0.946231 -0.00699491 -0.00572786    -1.52541   0.0201532  -0.0270982   0.0204453   0.0722626     -0.0102  -0.0108112
9.5    0.646274    0.672353    0.948489 -0.00270879 -0.00380943    -1.52649   0.0245682  -0.0221737   0.0114131   0.0408881   0.0211417  -0.0107771
9.6     0.648813     0.670319     0.949625 -0.000144528  -0.00322027     -1.52757    0.0257685   -0.0187153   0.00606011    0.0251458    0.0053901   -0.0107188
9.7    0.651346    0.668597    0.950098   0.0023699 -0.00268189    -1.52864   0.0245314  -0.0158828  0.00373944   0.0251429  0.00537775  -0.0107121
9.8    0.653656    0.667153    0.950649   0.0033601 -0.00366872    -1.52971   0.0215711  -0.0129107  0.00155541  0.00940926  -0.0103659   -0.010713
9.9    0.655621    0.666055    0.950759  0.00430131 -0.00470555    -1.53078   0.0176449 -0.00895355 0.000836828  0.00941484  -0.0103705   -0.010718
10      0.65712     0.665379     0.951075   0.00676703  -0.00421889     -1.53185    0.0120576   -0.0047792 -0.000316477    0.0251512   0.00535594   -0.0107179
10.1     0.657958     0.665115     0.951283   0.00775805  -0.00520785     -1.53293    0.0047382 -0.000452801  -0.00122747   0.00941763   -0.0103873   -0.0107394
10.2     0.658018     0.665332     0.951168    0.0087001  -0.00624681       -1.534  -0.00354921   0.00487055 -0.000963427   0.00942324   -0.0103919   -0.0107444
10.3    0.657223    0.666111    0.951338  0.00811788 -0.00576152    -1.53506  -0.0120216   0.0104733  -0.0014744 -0.00631899  0.00534975  -0.0106289
10.4    0.655602    0.667436    0.951319  0.00826616 -0.00600666    -1.53613   -0.020251   0.0159551 -0.00153027  0.00160906 -0.00257733  -0.0106837
10.5    0.653164    0.669309    0.951305  0.00764681 -0.00548417     -1.5372  -0.0282465   0.0213243 -0.00146891 -0.00632047  0.00535206  -0.0106292
10.6    0.649945    0.671707    0.951296  0.00779494 -0.00572907    -1.53826  -0.0359939   0.0265673 -0.00142872  0.00160755 -0.00257503   -0.010681
10.7    0.645967     0.67462    0.951422  0.00643095  -0.0044619    -1.53932  -0.0431385   0.0313511 -0.00184021  -0.0141386   0.0131704  -0.0105842
10.8    0.641351    0.677945    0.951258  0.00501674  -0.0031445    -1.54038  -0.0488581   0.0348983 -0.00135233  -0.0141456   0.0131774  -0.0105934
10.9    0.636221    0.681576    0.951265  0.00438212 -0.00260668    -1.54144  -0.0535402   0.0375711 -0.00128586 -0.00622191  0.00525406   -0.010627
11    0.630668    0.685435     0.95127   0.0029795 -0.00130085     -1.5425  -0.0572008   0.0393795 -0.00130826  -0.0141553   0.0131873  -0.0106089
11.1     0.624835     0.689426     0.951274  0.000783736 -0.000761658     -1.54357    -0.059064    0.0403299   -0.0013241   -0.0220846   0.00527162   -0.0106206
11.2     0.618914     0.693474     0.951277 -0.000644993  0.000545941     -1.54463   -0.0591188    0.0404308   -0.0013352   -0.0141651     0.013205   -0.0106302
11.3    0.613047    0.697482    0.951279 -0.00128157  0.00108652    -1.54569   -0.058143    0.039645  -0.0013426 -0.00624155  0.00528168  -0.0106271
11.4    0.607322    0.701372     0.95128 -0.00268616  0.00239512    -1.54675  -0.0561515   0.0379822 -0.00134804   -0.014175   0.0132149  -0.0106458
11.5    0.601856    0.705044     0.95128 -0.00332372  0.00293669    -1.54782  -0.0531323   0.0354273 -0.00135137 -0.00625137  0.00529161  -0.0106274
11.6   0.596736   0.708422    0.95128 -0.0047293 0.00424628   -1.54888 -0.0491002  0.0319902 -0.0013545 -0.0141849  0.0132249 -0.0106615
11.7    0.592068    0.711414    0.951413 -0.00462336   0.0040444    -1.54994  -0.0444065   0.0280036 -0.00179484  0.00155541 -0.00251456   -0.010591
11.8    0.587874    0.714009    0.951368 -0.00524806  0.00457317      -1.551  -0.0394807   0.0238776 -0.00173881 -0.00637397   0.0054149   -0.010627
11.9    0.584191    0.716176    0.951337  -0.0051053  0.00433455    -1.55206  -0.0343134   0.0196022 -0.00160441   0.0015539 -0.00251221  -0.0105883
12    0.581043    0.717903    0.951449 -0.00647463  0.00560801    -1.55313  -0.0285607   0.0148442 -0.00195768  -0.0141922   0.0132333  -0.0106716
12.1    0.578517    0.719113    0.951524  -0.0063694  0.00540698    -1.55419  -0.0221487  0.00953096 -0.00228399  0.00154834 -0.00250607  -0.0105767
12.2    0.576613    0.719801     0.95138 -0.00581582  0.00555501    -1.55525  -0.0160836  0.00424958 -0.00184405  0.00556773  0.00151129  -0.0105772
12.3    0.575302    0.719937    0.951229 -0.00525909    0.005706     -1.5563  -0.0105829 -0.00120033  -0.0012294  0.00556694   0.0015086  -0.0105767
12.4     0.574559     0.719462     0.951134  -0.00470244   0.00585669     -1.55736  -0.00568918  -0.00682679 -0.000812925   0.00556614    0.0015059   -0.0105763
12.5     0.574284     0.718393     0.951072  -0.00414588   0.00600709     -1.55842  -0.00136694   -0.0126182 -0.000540064   0.00556535    0.0015032   -0.0105759
12.6     0.574406     0.716732     0.951031   -0.0035894   0.00615723     -1.55948   0.00240361   -0.0185676 -0.000358706   0.00556456   0.00150051   -0.0105754
12.7     0.574868     0.714467     0.951003    -0.003033    0.0063071     -1.56053   0.00562323   -0.0246736 -0.000238112   0.00556377   0.00149781    -0.010575
12.8     0.575614      0.71158     0.950985  -0.00247667    0.0064567     -1.56159   0.00829184   -0.0309348 -0.000157938   0.00556298   0.00149512   -0.0105746
12.9    0.576519    0.708203    0.951511 0.000960614  0.00366578    -1.56266  0.00916006  -0.0359677 -0.00188248   0.0363082  -0.0298853    -0.01075
13      0.57735     0.704497     0.951571    0.0030683 -0.000847642     -1.56374   0.00715801   -0.0373537  -0.00247749    0.0205935   -0.0456346   -0.0108345
13.1     0.57792    0.700836    0.951924  0.00218848 -0.00247128    -1.56482  0.00448518  -0.0356588 -0.00366369  -0.0107618  -0.0142664  -0.0107647
13.2    0.578251    0.697443    0.951838  0.00263747 -0.00542238     -1.5659  0.00211684  -0.0318007 -0.00365108  0.00499324  -0.0300076  -0.0108089
13.3    0.578295    0.694562    0.951775  0.00466158  -0.0068993    -1.56699 -0.00148274  -0.0257371   -0.003384   0.0207404  -0.0142788  -0.0108488
13.4      0.5779    0.692335    0.951734  0.00521119 -0.00680297    -1.56806 -0.00637511  -0.0190087 -0.00320529  0.00500032  0.00145747  -0.0107564
13.5    0.577015    0.690799    0.951708  0.00418722 -0.00818129    -1.56914  -0.0110168  -0.0116807 -0.00308999  -0.0107314   -0.014276  -0.0107324
13.6    0.575696    0.690042     0.95169  0.00463845 -0.00808467    -1.57021  -0.0153358 -0.00368425 -0.00301526  0.00500732  0.00146033   -0.010768
13.7    0.573945    0.690054    0.951679  0.00361431 -0.00641403    -1.57128  -0.0193999  0.00343805 -0.00296447  -0.0107413   0.0172044  -0.0106755
13.8    0.571798    0.690735    0.951993  0.00548023 -0.00763368    -1.57236  -0.0237624   0.0102394 -0.00397293   0.0206304  -0.0141689  -0.0108474
13.9    0.569155    0.692124    0.952203   0.0046031 -0.00611072    -1.57343  -0.0287764   0.0170721 -0.00488785  -0.0107432   0.0171995  -0.0106473
14     0.56604    0.694135    0.952018  0.00505311 -0.00591523     -1.5745   -0.033477   0.0229644 -0.00444167  0.00499519  0.00145835  -0.0107315
14.1    0.562455    0.696703    0.951891  0.00402779 -0.00424479    -1.57557   -0.037928   0.0279801 -0.00388863  -0.0107531   0.0172024  -0.0106538
14.2    0.558467    0.699698    0.951677  0.00373232 -0.00330456    -1.57663  -0.0417098   0.0316933   -0.003089 -0.00283155  0.00927737  -0.0106879
14.3     0.554139     0.702994     0.951668   0.00192414 -0.000852025      -1.5777   -0.0444815    0.0337548  -0.00291256   -0.0185837    0.0250252   -0.0106555
14.4    0.549601    0.706395    0.951666  0.00158985 0.000126235    -1.57877  -0.0461777   0.0340936 -0.00289853 -0.00284994  0.00928789  -0.0106781
14.5     0.544932     0.709757     0.951664 -0.000220156   0.00257982     -1.57984   -0.0468705    0.0327767  -0.00289193    -0.018602    0.0250357   -0.0106902
14.6    0.540243    0.712907    0.951984 0.000859382   0.0021435     -1.5809    -0.04712   0.0303781 -0.00392496   0.0127644 -0.00633353  -0.0106466
14.7     0.535508     0.715804     0.952198 -0.000804422   0.00445017     -1.58197   -0.0472674    0.0272351  -0.00485993    -0.018612    0.0250385   -0.0106901
14.8    0.530807    0.718305    0.952336  0.00027414  0.00401414    -1.58303  -0.0469703   0.0229955 -0.00546342   0.0127546 -0.00633071  -0.0106072
14.9     0.526096     0.720389     0.952103 2.50069e-005   0.00490547     -1.58409   -0.0471938    0.0186361  -0.00481311  -0.00298919   0.00940942   -0.0106392
15    0.521402    0.722013    0.951946 -0.00179814  0.00432251    -1.58516  -0.0463957   0.0140766 -0.00412977  -0.0187252 -0.00632058   -0.010674
15.1    0.516857    0.723188    0.951845 -0.00214652  0.00521489    -1.58623  -0.0445046  0.00938379 -0.00368552 -0.00299091  0.00941996  -0.0106538
15.2    0.512541     0.72387    0.951779 -0.00396983  0.00463299    -1.58729  -0.0415907  0.00448625 -0.00339913  -0.0187269 -0.00630991  -0.0106748
15.3     0.508596     0.724081     0.951605  -0.00506247   0.00478234     -1.58836   -0.0372227 -0.000205299  -0.00277527   -0.0108012   0.00162173   -0.0106717
15.4    0.505119    0.723837    0.951622 -0.00461785  0.00342006    -1.58942  -0.0325283 -0.00432719 -0.00271111   0.0049453  -0.0141194  -0.0105975
15.5    0.502111    0.723227    0.951635 -0.00564771  0.00353272    -1.59049  -0.0275743 -0.00781112 -0.00276966  -0.0107944  0.00162456   -0.010661
15.6    0.499629    0.722284    0.951644 -0.00520242  0.00217073    -1.59155  -0.0222907  -0.0107287 -0.00280793  0.00495194  -0.0141165  -0.0105926
15.7    0.497676    0.721096     0.95165 -0.00623161  0.00228367    -1.59261  -0.0167449  -0.0130103 -0.00283397  -0.0107877  0.00162737  -0.0106503
15.8    0.496307    0.719695    0.951654 -0.00578566 0.000921976    -1.59367  -0.0108677  -0.0147271  -0.0028496  0.00495857  -0.0141136  -0.0105878
15.9    0.495526    0.718168    0.951656 -0.00681418   0.0010352    -1.59473  -0.0047263  -0.0158094 -0.00286092   -0.010781  0.00163017  -0.0106396
16     0.49539    0.716549    0.951658 -0.00636757 -0.00032621    -1.59579  0.00174825  -0.0163284 -0.00286717  0.00496518  -0.0141106   -0.010583
16.1    0.495852    0.714925    0.951659 -0.00434671 -0.00021344    -1.59685  0.00701708  -0.0161762 -0.00286981   0.0207035  0.00161816  -0.0106322
16.2    0.496763    0.713334     0.95166 -0.00380036 -0.00157611    -1.59791   0.0110083  -0.0154169 -0.00287271  0.00497182  -0.0141233  -0.0106014
16.3      0.498005      0.711848      0.951981  -0.000363872 -4.96021e-005      -1.59898     0.0131589    -0.0145926   -0.00391123     0.0363277     0.0172238     -0.010655
16.4    0.499323    0.710406    0.952196 0.000329524  -0.0012671    -1.60005   0.0131055  -0.0140323  -0.0048501  0.00497027  -0.0141436  -0.0106542
16.5    0.500585    0.709068    0.952014  0.00235089 -0.00115759    -1.60111   0.0118347   -0.012782  -0.0044183   0.0207086  0.00158549  -0.0106608
16.6     0.50164    0.707824    0.951888  0.00289695 0.000525158    -1.60218  0.00924337  -0.0123811 -0.00387576  0.00496072   0.0173217  -0.0106291
16.7    0.502384     0.70656    0.951808   0.0049173 0.000732493    -1.60324  0.00539841  -0.0128999 -0.00352242   0.0206985  0.00157301  -0.0106447
16.8     0.502665     0.705264     0.951755   0.00546316 -0.000634691     -1.60431  0.000279846   -0.0127916  -0.00329425   0.00496688   -0.0141684   -0.0106915
16.9     0.502436     0.704025     0.951722   0.00443548 -0.000526955     -1.60537  -0.00456841   -0.0120344  -0.00314595   -0.0107727   0.00157533   -0.0106457
17    0.501751    0.702878      0.9517  0.00488293 -0.00189386    -1.60644  -0.0090759  -0.0107004 -0.00305141   0.0049736  -0.0141657  -0.0106867
17.1    0.500617    0.701912    0.951686  0.00385591 -0.00178584    -1.60751  -0.0133089 -0.00871915 -0.00298966   -0.010766  0.00157818   -0.010635
17.2     0.499088      0.70111     0.951677   0.00430322 -0.000103785     -1.60857   -0.0172543   -0.0076342  -0.00295026   0.00496397    0.0173148   -0.0106165
17.3    0.497182    0.700373    0.951992  0.00186024 -0.00131138    -1.60963  -0.0203354 -0.00690905 -0.00396131  -0.0263935   -0.014037  -0.0106629
17.4    0.495058    0.699731    0.952204  0.00216017 0.000224538     -1.6107  -0.0221934 -0.00621602 -0.00488202  0.00496222   0.0173254  -0.0106542
17.5    0.492696    0.699099    0.952018  0.00418068 0.000432235    -1.61177  -0.0253086 -0.00643664 -0.00443935      0.0207  0.00157661  -0.0106667
17.6    0.489931    0.698428    0.951759  0.00547035  0.00136964    -1.61283  -0.0300955 -0.00712421 -0.00345123   0.0127686  0.00949665  -0.0106466
17.7     0.486667     0.697685     0.952041   0.00380804 -0.000619949      -1.6139   -0.0347447  -0.00738081  -0.00417993   -0.0185848   -0.0218588   -0.0107327
17.8    0.483059    0.696996    0.951913 0.000425399 -0.00128065    -1.61497  -0.0367755 -0.00633141 -0.00397819  -0.0343202 -0.00610344  -0.0106881
17.9     0.479397     0.696413     0.951824   -0.0014825 -0.000366157     -1.61604   -0.0361839  -0.00553311  -0.00359181   -0.0185861   0.00964484   -0.0107047
18     0.475862     0.695882     0.951766  -0.00181662 -0.000925929     -1.61711   -0.0345136  -0.00499367  -0.00333856  -0.00284421  -0.00609243   -0.0106954
18.1      0.472484      0.695412      0.951729  -0.000576927 -1.11186e-005      -1.61819    -0.0333049   -0.00457407   -0.00317493     0.0128898    0.00964041    -0.0107107
18.2     0.469185     0.694962     0.951705 -0.000812155 -0.000571383     -1.61926   -0.0326323  -0.00433888  -0.00306978  -0.00284609  -0.00609736   -0.0107057
